,set_num,name_x,year,num_parts,theme_name,id,parent_theme,is_licensed
4124,1392-1,Kongu [McDonald's Promo Set #5],2001,,Tohunga,324,Bionicle,False
4125,1393-1,Matoro [McDonald's Promo Set #6],2001,8.0,Tohunga,324,Bionicle,False
4126,1417-1,Vakama,2001,28.0,Turaga,324,Bionicle,False
4127,1417-2,Vakama (bagged),2003,28.0,Turaga,324,Bionicle,False
4128,1418-1,Matau,2001,25.0,Turaga,324,Bionicle,False
4129,1419-1,Nokama (Kabaya Promotional),2001,27.0,Turaga,324,Bionicle,False
4130,1420-1,Nuju,2001,,Turaga,324,Bionicle,False
4131,1431-1,Tahnok Va (Kabaya Promotional),2002,,Bohrok Va,324,Bionicle,False
4132,1432-1,Nuhvok Va (Kabaya Promotional),2002,,Bohrok Va,324,Bionicle,False
4133,1433-1,Gahlok Va (Kabaya Promotional),2002,26.0,Bohrok Va,324,Bionicle,False
4134,1434-1,Lehvak Va (Kabaya Promotional),2002,,Bohrok Va,324,Bionicle,False
4135,1441-1,Fikou (Tree-Spider),2003,13.0,Bionicle,324,Bionicle,False
4136,20005-1,Winged Rahi (Klakk),2008,38.0,Bionicle,324,Bionicle,False
4137,20012-1,Click,2009,33.0,Bionicle,324,Bionicle,False
4138,2853303-1,Bionicle Glatorian Legends Collection,2009,6.0,Glatorian Legends,324,Bionicle,False
4139,3259-1,Kanoka Launcher And Disc,2004,,Supplemental,324,Bionicle,False
4140,3287-1,Takutanuva,2004,,Titans,324,Bionicle,False
4141,4228383-1,Vakama Promotional Set (Woolworth's Exclusive),2003,,Turaga,324,Bionicle,False
4142,4868-1,Rahaga Gaaki,2005,28.0,Rahaga,324,Bionicle,False
4143,4869-1,Rahaga Pouks,2005,28.0,Rahaga,324,Bionicle,False
4144,4870-1,Rahaga Kualus,2005,,Rahaga,324,Bionicle,False
4145,4877-1,Rahaga Norik,2005,,Rahaga,324,Bionicle,False
4146,4878-1,Rahaga Bomonga,2005,,Rahaga,324,Bionicle,False
4147,4879-1,Rahaga Iruini,2005,,Rahaga,324,Bionicle,False
4148,5002941-1,Bionicle Hero Pack,2015,6.0,Bionicle,324,Bionicle,False
4149,5002942-1,Bionicle Villain Pack,2015,10.0,Bionicle,324,Bionicle,False
4150,5004409-1,Bionicle 2016 Accessory Pack,2016,5.0,Bionicle,324,Bionicle,False
4151,6126-1,Good Guy 2008,2008,26.0,Bionicle,324,Bionicle,False
4152,6127-1,Bad Guy 2008,2008,,Bionicle,324,Bionicle,False
4153,6128-1,Function 2008,2008,,Bionicle,324,Bionicle,False
4154,65071-1,Dual Pack: Lehvak & Pahrak,2002,,Bohrok,324,Bionicle,False
4155,65109-1,Pahrak Nuhvok Gahlok Co-Pack,2002,3.0,Bohrok,324,Bionicle,False
4156,65110-1,Kohrak Lehvak Tahnok Co-Pack,2002,3.0,Bohrok,324,Bionicle,False
4157,65127-1,Bohrok Co-Pack (contains 8560 8561 8563),2002,,Bohrok,324,Bionicle,False
4158,65128-1,Bohrok Co-Pack (contains 8562 8564 8565),2002,3.0,Bohrok,324,Bionicle,False
4159,65186-1,Bohrok 3-pack (contains 8560 8561 8564),2002,3.0,Bohrok,324,Bionicle,False
4160,65229-1,Rahkshi Co-Pack 1,2003,,Rahkshi,324,Bionicle,False
4161,65230-1,Rahkshi Co-Pack 2,2003,,Rahkshi,324,Bionicle,False
4162,65258-1,Power Chamber with Gahlok Tahnok Va Pahrak Va and Gahlok Va,2003,,Bionicle,324,Bionicle,False
4163,65277-1,Rahkshi Kaita Za Pack (Includes Turahk Lerahk Kurahk and Tahnok Va),2003,,Bionicle,324,Bionicle,False
4164,65295-1,Matoro and Kopeke Twin Pack with Gold Avohkii,2003,3.0,Matoran of Mata Nui,324,Bionicle,False
4165,65296-1,Hewkii and Hahli Twin Pack with Gold Avohkii,2003,3.0,Matoran of Mata Nui,324,Bionicle,False
4166,65297-1,Hafu and Macku Twin Pack with Gold Avohkii,2003,3.0,Matoran of Mata Nui,324,Bionicle,False
4167,65468-1,Toa Metru Twin Pack with Kanoka and Poster,2004,3.0,Toa Metru,324,Bionicle,False
4168,65514-1,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,5.0,Bionicle,324,Bionicle,False
4169,65515-1,Matoran / Vahki Co-Pack 2 (contains 8610 8612 8615 8617 8619),2004,5.0,Bionicle,324,Bionicle,False
4170,65545-1,Ta-Metru Collector's Pack,2004,3.0,Bionicle,324,Bionicle,False
4171,65549-1,Bionicle Bonus Pack (8615 8617 8619 plus three Bionicle Comic books),2004,3.0,Vahki,324,Bionicle,False
4172,65716-1,Limited Edition Collector Pack with Vohtarak Sidorak and Life-Size Toa Hordika Mask (8742 8756),2004,3.0,Bionicle,324,Bionicle,False
4173,65757-1,Special Edition Guardian Toa (8762/8763),2005,2.0,Toa Hagah,324,Bionicle,False
4174,65808-1,Toa Hordika Value Pack,2005,,Bionicle,324,Bionicle,False
4175,65813-1,Special Edition Co-Pack with Sidorak and Toa Iruini (8756 8762),2005,2.0,Bionicle,324,Bionicle,False
4176,65849-1,Bionicle Co-Pack (contains 8758 and 851097),2005,,Playsets,324,Bionicle,False
4177,66138-1,Toa Hordika Collection,2005,,Toa Hordika,324,Bionicle,False
4178,6620-1,Ultimate Accessory Set 500,2006,507.0,Supplemental,324,Bionicle,False
4179,66207-1,Gift Set,2006,2.0,Toa Inika,324,Bionicle,False
4180,6637-1,Ultimate Battle Set,2005,5.0,Supplemental,324,Bionicle,False
4181,6638-1,Ultimate Creatures Accessory Set (Special Edition) 300+ Pieces,2006,,Supplemental,324,Bionicle,False
4182,6934-1,BIONICLE Good Guy Polybag (Disney Promotional Sweden),2006,,Bionicle,324,Bionicle,False
4183,6935-1,BIONICLE Bad Guy (Disney Promotional Sweden),2006,,Bionicle,324,Bionicle,False
4184,6936-1,Piraka & Catapult,2007,,Bionicle,324,Bionicle,False
4185,6937-1,Give Away,2006,,Bionicle,324,Bionicle,False
4186,6944-1,Good Guy 07,2007,,Bionicle,324,Bionicle,False
4187,6945-1,Bad Guy,2007,25.0,Bionicle,324,Bionicle,False
4188,6946-1,Squid Launcher Function,2007,23.0,Bionicle,324,Bionicle,False
4189,70778-1,Protector of Jungle,2015,,Protectors,324,Bionicle,False
4190,70779-1,Protector of Stone,2015,73.0,Protectors,324,Bionicle,False
4191,70780-1,Protector of Water,2015,,Protectors,324,Bionicle,False
4192,70781-1,Protector of Earth,2015,66.0,Protectors,324,Bionicle,False
4193,70782-1,Protector of Ice,2015,68.0,Protectors,324,Bionicle,False
4194,70783-1,Protector of Fire,2015,69.0,Protectors,324,Bionicle,False
4195,70784-1,Lewa - Master of Jungle,2015,,Toa Okoto,324,Bionicle,False
4196,70785-1,Pohatu - Master of Stone,2015,66.0,Toa Okoto,324,Bionicle,False
4197,70786-1,Gali - Master of Water,2015,,Toa Okoto,324,Bionicle,False
4198,70787-1,Tahu - Master of Fire,2015,89.0,Toa Okoto,324,Bionicle,False
4199,70788-1,Kopaka - Master of Ice,2015,96.0,Toa Okoto,324,Bionicle,False
4200,70789-1,Onua - Master of Earth,2015,107.0,Toa Okoto,324,Bionicle,False
4201,70790-1,Lord of Skull Spiders,2015,145.0,Skull Spiders,324,Bionicle,False
4202,70791-1,Skull Warrior,2015,99.0,Bionicle,324,Bionicle,False
4203,70792-1,Skull Slicer,2015,71.0,Bionicle,324,Bionicle,False
4204,70793-1,Skull Basher,2015,72.0,Bionicle,324,Bionicle,False
4205,70794-1,Skull Scorpio,2015,107.0,Bionicle,324,Bionicle,False
4206,70795-1,Mask Maker vs. Skull Grinder,2015,165.0,Bionicle,324,Bionicle,False
4207,7116-1,Tahu,2010,,Stars,324,Bionicle,False
4208,7117-1,Gresh,2010,19.0,Stars,324,Bionicle,False
4209,71300-1,Uxar Creature of Jungle,2016,89.0,Bionicle,324,Bionicle,False
4210,71301-1,Ketar Creature of Stone,2016,,Bionicle,324,Bionicle,False
4211,71302-1,Akida Creature of Water,2016,,Bionicle,324,Bionicle,False
4212,71303-1,Ikir Creature of Fire,2016,77.0,Bionicle,324,Bionicle,False
4213,71304-1,Terak Creature of Earth,2016,74.0,Bionicle,324,Bionicle,False
4214,71305-1,Lewa Uniter of Jungle,2016,65.0,Bionicle,324,Bionicle,False
4215,71306-1,Pohatu Uniter of Stone,2016,,Bionicle,324,Bionicle,False
4216,71307-1,Gali Uniter of Water,2016,87.0,Bionicle,324,Bionicle,False
4217,71308-1,Tahu Uniter of Fire,2016,,Bionicle,324,Bionicle,False
4218,71309-1,Onua Uniter of Earth,2016,,Bionicle,324,Bionicle,False
4219,71310-1,Umarak the Hunter,2016,150.0,Bionicle,324,Bionicle,False
4220,71311-1,Kopaka and Melum - Unity set,2016,169.0,Bionicle,324,Bionicle,False
4221,71312-1,Ekimu the Mask Maker,2016,,Bionicle,324,Bionicle,False
4222,71313-1,Lava Beast,2016,,Bionicle,324,Bionicle,False
4223,71314-1,Storm Beast,2016,,Bionicle,324,Bionicle,False
4224,71315-1,Quake Beast,2016,102.0,Bionicle,324,Bionicle,False
4225,71316-1,Umarak the Destroyer,2016,190.0,Bionicle,324,Bionicle,False
4226,7135-1,Takanuva,2010,,Stars,324,Bionicle,False
4227,7136-1,Skrall,2010,21.0,Stars,324,Bionicle,False
4228,7137-1,Piraka,2010,15.0,Stars,324,Bionicle,False
4229,7138-1,Rahkshi,2010,,Stars,324,Bionicle,False
4230,7216-1,Gold Good Guy - looking Right (Duracell 8 pack AA) {Turaga Lhikan},2006,22.0,Bionicle,324,Bionicle,False
4231,7216-2,Gold Good Guy - looking Left (Duracell 12 pack AA) {Turaga Lhikan},2006,,Bionicle,324,Bionicle,False
4232,7216-3,Gold Good Guy - looking Right (Duracell 12 pack AA) {Turaga Lhikan},2006,,Bionicle,324,Bionicle,False
4233,7217-1,Braca (Duracell 12 pack AA battery promotion),2006,16.0,Bionicle,324,Bionicle,False
4234,7217-2,Braca (Duracell 8 pack AA battery promotion),2006,,Bionicle,324,Bionicle,False
4235,7716-1,QUICK Good Guy White,2006,21.0,Bionicle,324,Bionicle,False
4236,7717-1,QUICK Bad Guy Green,2006,,Bionicle,324,Bionicle,False
4237,7718-1,QUICK Bad Guy Yellow,2006,26.0,Bionicle,324,Bionicle,False
4238,7719-1,QUICK Good Guy Red,2006,21.0,Bionicle,324,Bionicle,False
4239,8026-1,Kraatu,2004,20.0,Bionicle,324,Bionicle,False
4240,8530-1,Masks,2001,,Toa,324,Bionicle,False
4241,8531-1,Pohatu,2001,49.0,Toa,324,Bionicle,False
4242,8531-2,Pohatu - With mini CD-ROM,2001,,Toa,324,Bionicle,False
4243,8532-1,Onua,2001,30.0,Toa,324,Bionicle,False
4244,8532-2,Onua - With mini CD-ROM,2001,33.0,Toa,324,Bionicle,False
4245,8533-1,Gali,2001,,Toa,324,Bionicle,False
4246,8533-2,Gali - With mini CD-ROM,2001,,Toa,324,Bionicle,False
4247,8534-1,Tahu,2001,33.0,Toa,324,Bionicle,False
4248,8534-2,Tahu - With mini CD-ROM,2001,34.0,Toa,324,Bionicle,False
4249,8535-1,Lewa,2001,36.0,Toa,324,Bionicle,False
4250,8535-2,Lewa - With mini CD-ROM,2001,,Toa,324,Bionicle,False
4251,8536-1,Kopaka,2001,,Toa,324,Bionicle,False
4252,8536-2,Kopaka - With mini CD-ROM,2001,,Toa,324,Bionicle,False
4253,8537-1,Nui-Rama,2001,148.0,Rahi,324,Bionicle,False
4254,8538-1,Muaka and Kane-ra,2001,633.0,Rahi,324,Bionicle,False
4255,8539-1,Manas,2001,,Rahi,324,Bionicle,False
4256,8540-1,Vakama,2001,26.0,Turaga,324,Bionicle,False
4257,8541-1,Matau,2001,25.0,Turaga,324,Bionicle,False
4258,8542-1,Onewa,2001,,Turaga,324,Bionicle,False
4259,8543-1,Nokama,2001,,Turaga,324,Bionicle,False
4260,8544-1,Nuju,2001,29.0,Turaga,324,Bionicle,False
4261,8545-1,Whenua,2001,28.0,Turaga,324,Bionicle,False
4262,8546-1,Power Pack,2001,10.0,Supplemental,324,Bionicle,False
4263,8548-1,Nui-Jaga,2001,,Rahi,324,Bionicle,False
4264,8549-1,Tarakava,2001,403.0,Rahi,324,Bionicle,False
4265,8550-1,Gahlok Va,2002,,Bohrok Va,324,Bionicle,False
4266,8551-1,Kohrak Va,2002,,Bohrok Va,324,Bionicle,False
4267,8552-1,Lehvak Va,2002,28.0,Bohrok Va,324,Bionicle,False
4268,8553-1,Pahrak Va,2002,27.0,Bohrok Va,324,Bionicle,False
4269,8554-1,Tahnok Va,2002,,Bohrok Va,324,Bionicle,False
4270,8555-1,Nuhvok Va,2002,,Bohrok Va,324,Bionicle,False
4271,8556-1,Boxor,2002,157.0,Titans,324,Bionicle,False
4272,8557-1,Exo-Toa,2002,,Titans,324,Bionicle,False
4273,8558-1,Cahdok and Gahdok,2002,636.0,Titans,324,Bionicle,False
4274,8559-1,Krana,2002,,Bionicle,324,Bionicle,False
4275,8560-1,Pahrak,2002,41.0,Bohrok,324,Bionicle,False
4276,8561-1,Nuhvok,2002,,Bohrok,324,Bionicle,False
4277,8562-1,Gahlok,2002,,Bohrok,324,Bionicle,False
4278,8563-1,Tahnok,2002,41.0,Bohrok,324,Bionicle,False
4279,8564-1,Lehvak,2002,41.0,Bohrok,324,Bionicle,False
4280,8565-1,Kohrak,2002,,Bohrok,324,Bionicle,False
4281,8566-1,Onua Nuva,2002,,Toa Nuva,324,Bionicle,False
4282,8567-1,Lewa Nuva,2002,37.0,Toa Nuva,324,Bionicle,False
4283,8568-1,Pohatu Nuva,2002,43.0,Toa Nuva,324,Bionicle,False
4284,8569-1,Krana,2002,0.0,Bionicle,324,Bionicle,False
4285,8570-1,Gali Nuva,2002,44.0,Toa Nuva,324,Bionicle,False
4286,8571-1,Kopaka Nuva,2002,42.0,Toa Nuva,324,Bionicle,False
4287,8572-1,Tahu Nuva,2002,36.0,Toa Nuva,324,Bionicle,False
4288,8573-1,Nuhvok-Kal,2003,42.0,Bohrok-Kal,324,Bionicle,False
4289,8574-1,Tahnok-Kal,2003,42.0,Bohrok-Kal,324,Bionicle,False
4290,8575-1,Kohrak-Kal,2003,42.0,Bohrok-Kal,324,Bionicle,False
4291,8576-1,Lehvak-Kal,2003,42.0,Bohrok-Kal,324,Bionicle,False
4292,8577-1,Pahrak-Kal,2003,,Bohrok-Kal,324,Bionicle,False
4293,8578-1,Gahlok-Kal,2003,42.0,Bohrok-Kal,324,Bionicle,False
4294,8580-1,Kraata,2003,,Supplemental,324,Bionicle,False
4295,8581-1,Kopeke,2003,25.0,Matoran of Mata Nui,324,Bionicle,False
4296,8582-1,Matoro,2003,25.0,Matoran of Mata Nui,324,Bionicle,False
4297,8583-1,Hahli,2003,,Matoran of Mata Nui,324,Bionicle,False
4298,8584-1,Hewkii,2003,25.0,Matoran of Mata Nui,324,Bionicle,False
4299,8584-2,Hewkii (Kabaya Promotional),2003,25.0,Matoran of Mata Nui,324,Bionicle,False
4300,8585-1,Hafu,2003,,Matoran of Mata Nui,324,Bionicle,False
4301,8585-2,Hafu (Kabaya Promotional),2003,,Matoran of Mata Nui,324,Bionicle,False
4302,8586-1,Macku,2003,25.0,Matoran of Mata Nui,324,Bionicle,False
4303,8586-2,Macku (Kabaya Promotional),2003,,Matoran of Mata Nui,324,Bionicle,False
4304,8587-1,Panrahk,2003,,Rahkshi,324,Bionicle,False
4305,8587-2,Panrahk - With Shadow Kraata (Promotional Set),2003,45.0,Rahkshi,324,Bionicle,False
4306,8587-3,Panrahk - With mini CD-ROM,2003,,Rahkshi,324,Bionicle,False
4307,8588-1,Kurahk,2003,45.0,Rahkshi,324,Bionicle,False
4308,8588-2,Kurahk - With Shadow Kraata (Promotional Set),2003,45.0,Rahkshi,324,Bionicle,False
4309,8588-3,Kurahk - With mini CD-ROM,2003,,Rahkshi,324,Bionicle,False
4310,8589-1,Lerahk,2003,,Rahkshi,324,Bionicle,False
4311,8589-2,Lerahk - With Shadow Kraata (Promotional Set),2003,45.0,Rahkshi,324,Bionicle,False
4312,8589-3,Lerahk - With mini CD-ROM,2003,46.0,Rahkshi,324,Bionicle,False
4313,8590-1,Guurahk,2003,45.0,Rahkshi,324,Bionicle,False
4314,8590-2,Guurahk - With Shadow Kraata (Promotional Set),2003,,Rahkshi,324,Bionicle,False
4315,8590-3,Guurahk - With mini CD-ROM,2003,,Rahkshi,324,Bionicle,False
4316,8591-1,Vorahk,2003,,Rahkshi,324,Bionicle,False
4317,8591-2,Vorahk - With Shadow Kraata,2003,45.0,Rahkshi,324,Bionicle,False
4318,8591-3,Vorahk - With mini CD-ROM,2003,45.0,Rahkshi,324,Bionicle,False
4319,8592-1,Turahk,2003,45.0,Rahkshi,324,Bionicle,False
4320,8592-2,Turahk - With Shadow Kraata,2003,,Rahkshi,324,Bionicle,False
4321,8592-3,Turahk - With mini CD-ROM,2003,46.0,Rahkshi,324,Bionicle,False
4322,8593-1,Makuta,2003,199.0,Titans,324,Bionicle,False
4323,8594-1,Jaller and Gukko,2003,,Titans,324,Bionicle,False
4324,8595-1,Takua and Pewku,2003,,Titans,324,Bionicle,False
4325,8596-1,Takanuva,2003,200.0,Titans,324,Bionicle,False
4326,8597-1,Krana Nuva,2002,0.0,Bionicle,324,Bionicle,False
4327,8601-1,Toa Vakama,2003,48.0,Toa Metru,324,Bionicle,False
4328,8601-2,Toa Vakama - 2004 San Diego Comic-Con Exclusive (Does Not Contain Exclusive Disk),2004,48.0,Toa Metru,324,Bionicle,False
4329,8602-1,Toa Nokama,2004,46.0,Toa Metru,324,Bionicle,False
4330,8603-1,Toa Whenua,2004,,Toa Metru,324,Bionicle,False
4331,8604-1,Toa Onewa,2004,,Toa Metru,324,Bionicle,False
4332,8605-1,Toa Matau,2004,,Toa Metru,324,Bionicle,False
4333,8606-1,Toa Nuju,2004,,Toa Metru,324,Bionicle,False
4334,8607-1,Nuhrii,2004,,Matoran of Metru Nui,324,Bionicle,False
4335,8608-1,Vhisola,2004,,Matoran of Metru Nui,324,Bionicle,False
4336,8609-1,Tehutti,2004,,Matoran of Metru Nui,324,Bionicle,False
4337,8610-1,Ahkmou,2004,27.0,Matoran of Metru Nui,324,Bionicle,False
4338,8611-1,Orkahm,2004,27.0,Matoran of Metru Nui,324,Bionicle,False
4339,8612-1,Ehrye,2004,27.0,Matoran of Metru Nui,324,Bionicle,False
4340,8613-1,Kanoka Disk Launcher Pack,2004,,Supplemental,324,Bionicle,False
4341,8614-1,Vahki Nuurakh,2004,32.0,Vahki,324,Bionicle,False
4342,8614-2,Vahki Nuurakh Limited Edition with Movie Edition Vahi and Disk Of Time,2004,33.0,Vahki,324,Bionicle,False
4343,8615-1,Vahki Bordakh,2004,32.0,Vahki,324,Bionicle,False
4344,8615-2,Vahki Bordakh Limited Edition with Movie Edition Vahi and Disk Of Time,2004,,Vahki,324,Bionicle,False
4345,8616-1,Vahki Vorzakh,2004,32.0,Vahki,324,Bionicle,False
4346,8616-2,Vahki Vorzakh Limited Edition with Movie Edition Vahi and Disk Of Time,2004,33.0,Vahki,324,Bionicle,False
4347,8617-1,Vahki Zadakh,2004,,Vahki,324,Bionicle,False
4348,8617-2,Vahki Zadakh Limited Edition with Movie Edition Vahi and Disk Of Time,2004,33.0,Vahki,324,Bionicle,False
4349,8618-1,Vahki Rorzakh,2004,,Vahki,324,Bionicle,False
4350,8618-2,Vahki Rorzakh Limited Edition with Movie Edition Vahi and Disk Of Time,2004,33.0,Vahki,324,Bionicle,False
4351,8619-1,Vahki Keerakh,2004,32.0,Vahki,324,Bionicle,False
4352,8619-2,Vahki Keerakh Limited Edition with Movie Edition Vahi and Disk Of Time,2004,33.0,Vahki,324,Bionicle,False
4353,8621-1,Turaga Dume and Nivawk,2004,,Titans,324,Bionicle,False
4354,8622-1,Nidhiki,2004,,Titans,324,Bionicle,False
4355,8623-1,Krekka,2004,,Titans,324,Bionicle,False
4356,8624-1,Race for the Mask of Life,2006,507.0,Playsets,324,Bionicle,False
4357,8625-1,Umbra,2006,179.0,Titans,324,Bionicle,False
4358,8626-1,Irnakk,2006,,Titans,324,Bionicle,False
4359,8685-1,Toa Kopaka,2008,53.0,Phantoka,324,Bionicle,False
4360,8686-1,Toa Lewa,2008,51.0,Phantoka,324,Bionicle,False
4361,8687-1,Toa Pohatu,2008,,Phantoka,324,Bionicle,False
4362,8688-1,Toa Gali,2008,,Mistika,324,Bionicle,False
4363,8689-1,Toa Tahu,2008,,Mistika,324,Bionicle,False
4364,8690-1,Toa Onua,2008,,Mistika,324,Bionicle,False
4365,8691-1,Antroz,2008,52.0,Phantoka,324,Bionicle,False
4366,8692-1,Vamprah,2008,48.0,Phantoka,324,Bionicle,False
4367,8693-1,Chirox,2008,48.0,Phantoka,324,Bionicle,False
4368,8694-1,Krika,2008,40.0,Mistika,324,Bionicle,False
4369,8695-1,Gorast,2008,51.0,Mistika,324,Bionicle,False
4370,8696-1,Bitil,2008,54.0,Mistika,324,Bionicle,False
4371,8697-1,Toa Ignika,2008,140.0,Warriors,324,Bionicle,False
4372,8698-1,Vultraz,2008,,Warriors,324,Bionicle,False
4373,8699-1,Takanuva,2008,,Warriors,324,Bionicle,False
4374,8715-1,Ultimate Creatures Accessory Set,2005,,Supplemental,324,Bionicle,False
4375,8719-1,Zamor Spheres,2006,,Supplemental,324,Bionicle,False
4376,8721-1,Velika,2006,21.0,Matoran of Voya Nui,324,Bionicle,False
4377,8722-1,Kazi,2006,,Matoran of Voya Nui,324,Bionicle,False
4378,8723-1,Piruk,2006,27.0,Matoran of Voya Nui,324,Bionicle,False
4379,8724-1,Garan,2006,,Matoran of Voya Nui,324,Bionicle,False
4380,8725-1,Balta,2006,22.0,Matoran of Voya Nui,324,Bionicle,False
4381,8726-1,Dalu,2006,,Matoran of Voya Nui,324,Bionicle,False
4382,8727-1,Inika Toa Jaller,2006,46.0,Toa Inika,324,Bionicle,False
4383,8728-1,Inika Toa Hahli,2006,46.0,Toa Inika,324,Bionicle,False
4384,8729-1,Inika Toa Nuparu,2006,55.0,Toa Inika,324,Bionicle,False
4385,8730-1,Inika Toa Hewkii,2006,62.0,Toa Inika,324,Bionicle,False
4386,8731-1,Inika Toa Kongu,2006,46.0,Toa Inika,324,Bionicle,False
4387,8732-1,Inika Toa Matoro,2006,47.0,Toa Inika,324,Bionicle,False
4388,8733-1,Axonn,2006,,Titans,324,Bionicle,False
4389,8734-1,Brutaka,2006,191.0,Titans,324,Bionicle,False
4390,8736-1,Toa Hordika Vakama,2005,48.0,Toa Hordika,324,Bionicle,False
4391,8737-1,Toa Hordika Nokama,2005,,Toa Hordika,324,Bionicle,False
4392,8738-1,Toa Hordika Whenua,2005,48.0,Toa Hordika,324,Bionicle,False
4393,8739-1,Toa Hordika Onewa,2005,48.0,Toa Hordika,324,Bionicle,False
4394,8740-1,Toa Hordika Matau,2005,,Toa Hordika,324,Bionicle,False
4395,8741-1,Toa Hordika Nuju,2005,,Toa Hordika,324,Bionicle,False
4396,8742-1,Visorak Vohtarak,2005,,Visorak,324,Bionicle,False
4397,8743-1,Visorak Boggarak,2005,48.0,Visorak,324,Bionicle,False
4398,8744-1,Visorak Oohnorak,2005,48.0,Visorak,324,Bionicle,False
4399,8745-1,Visorak Roporak,2005,,Visorak,324,Bionicle,False
4400,8746-1,Visorak Keelerak,2005,48.0,Visorak,324,Bionicle,False
4401,8747-1,Visorak Suukorak,2005,48.0,Visorak,324,Bionicle,False
4402,8748-1,Rhotuka Spinners,2005,5.0,Supplemental,324,Bionicle,False
4403,8755-1,Keetongu,2005,,Titans,324,Bionicle,False
4404,8756-1,Sidorak,2005,211.0,Titans,324,Bionicle,False
4405,8757-1,Visorak Battle Ram,2005,190.0,Playsets,324,Bionicle,False
4406,8758-1,Tower of Toa,2005,407.0,Playsets,324,Bionicle,False
4407,8759-1,Battle of Metru Nui,2005,871.0,Playsets,324,Bionicle,False
4408,8761-1,Roodaka,2005,233.0,Titans,324,Bionicle,False
4409,8762-1,Toa Iruini,2005,,Toa Hagah,324,Bionicle,False
4410,8763-1,Toa Norik,2005,,Toa Hagah,324,Bionicle,False
4411,8764-1,Vezon & Fenrakk,2006,281.0,Titans,324,Bionicle,False
4412,8769-1,Visorak's Gate,2005,330.0,Playsets,324,Bionicle,False
4413,8811-1,Toa Lhikan & Kikanalo,2004,217.0,Titans,324,Bionicle,False
4414,8892-1,Piraka Outpost,2006,,Playsets,324,Bionicle,False
4415,8893-1,Lava Chamber Gate,2006,375.0,Playsets,324,Bionicle,False
4416,8894-1,Piraka Stronghold,2006,649.0,Playsets,324,Bionicle,False
4417,8900-1,Reidak,2006,41.0,Piraka,324,Bionicle,False
4418,8901-1,Hakann,2006,42.0,Piraka,324,Bionicle,False
4419,8902-1,Vezok,2006,41.0,Piraka,324,Bionicle,False
